reading,filename,is_anomaly,anomaly_score,bearing1_ch1_mean,bearing1_ch1_std,bearing1_ch1_max,bearing1_ch1_min,bearing1_ch1_rms,bearing1_ch1_peak_to_peak,bearing1_ch1_crest_factor,bearing1_ch1_kurtosis,bearing1_ch1_skewness,bearing1_ch1_shape_factor,bearing1_ch1_impulse_factor,bearing1_ch2_mean,bearing1_ch2_std,bearing1_ch2_max,bearing1_ch2_min,bearing1_ch2_rms,bearing1_ch2_peak_to_peak,bearing1_ch2_crest_factor,bearing1_ch2_kurtosis,bearing1_ch2_skewness,bearing1_ch2_shape_factor,bearing1_ch2_impulse_factor,bearing2_ch1_mean,bearing2_ch1_std,bearing2_ch1_max,bearing2_ch1_min,bearing2_ch1_rms,bearing2_ch1_peak_to_peak,bearing2_ch1_crest_factor,bearing2_ch1_kurtosis,bearing2_ch1_skewness,bearing2_ch1_shape_factor,bearing2_ch1_impulse_factor,bearing2_ch2_mean,bearing2_ch2_std,bearing2_ch2_max,bearing2_ch2_min,bearing2_ch2_rms,bearing2_ch2_peak_to_peak,bearing2_ch2_crest_factor,bearing2_ch2_kurtosis,bearing2_ch2_skewness,bearing2_ch2_shape_factor,bearing2_ch2_impulse_factor,bearing3_ch1_mean,bearing3_ch1_std,bearing3_ch1_max,bearing3_ch1_min,bearing3_ch1_rms,bearing3_ch1_peak_to_peak,bearing3_ch1_crest_factor,bearing3_ch1_kurtosis,bearing3_ch1_skewness,bearing3_ch1_shape_factor,bearing3_ch1_impulse_factor,bearing3_ch2_mean,bearing3_ch2_std,bearing3_ch2_max,bearing3_ch2_min,bearing3_ch2_rms,bearing3_ch2_peak_to_peak,bearing3_ch2_crest_factor,bearing3_ch2_kurtosis,bearing3_ch2_skewness,bearing3_ch2_shape_factor,bearing3_ch2_impulse_factor,bearing4_ch1_mean,bearing4_ch1_std,bearing4_ch1_max,bearing4_ch1_min,bearing4_ch1_rms,bearing4_ch1_peak_to_peak,bearing4_ch1_crest_factor,bearing4_ch1_kurtosis,bearing4_ch1_skewness,bearing4_ch1_shape_factor,bearing4_ch1_impulse_factor,bearing4_ch2_mean,bearing4_ch2_std,bearing4_ch2_max,bearing4_ch2_min,bearing4_ch2_rms,bearing4_ch2_peak_to_peak,bearing4_ch2_crest_factor,bearing4_ch2_kurtosis,bearing4_ch2_skewness,bearing4_ch2_shape_factor,bearing4_ch2_impulse_factor
1457,2003.11.19.13.56.07,False,0.018302410648111833,-0.11766547851562499,0.09766403648790514,0.547,-0.696,0.15291641134103912,1.2429999999999999,3.5771176893503145,1.1278482928372897,-0.025996701332484353,1.1901290156620747,4.257231554533885,-0.118121142578125,0.08716969644763392,0.605,-0.627,0.14680313451263352,1.232,4.121165409774919,1.381679730173487,0.11559890960416701,1.1672641839103215,4.810488778800368,-0.11789121093750002,0.09292745238694204,0.264,-0.708,0.1501127876745932,0.972,1.7586776189400042,0.34968547877154554,-0.08685658688262424,1.1865991465281653,2.086845361652395,-0.11665146484375,0.07731756379815882,0.264,-0.618,0.1399484545176366,0.882,1.8864088275210655,0.61671507264876,-0.06007484310040679,1.1553874983053818,2.1795331760107524,-0.115104345703125,0.10977835535903066,0.481,-0.623,0.1590606730310108,1.104,3.024003299082126,0.47246649975767596,-0.009443989986111056,1.208518410371616,3.654563659965253,-0.11392412109374998,0.11499442328618739,0.371,-0.679,0.161871624301192,1.05,2.2919396874012095,0.5093955145909681,0.006681978319439374,1.2142455842720608,2.782977644844806,-0.114528515625,0.08730831105368281,0.684,-0.935,0.14401222889155108,1.6190000000000002,4.749596650678108,3.728836205716921,-0.06291890649589571,1.1778212634925125,5.594175928181495,-0.11405947265625001,0.08824577981076154,0.522,-0.923,0.14421123727723595,1.445,3.619690184035324,1.6162937270603255,-0.027754185193313796,1.1761544481780892,4.257314710979713
1458,2003.11.19.14.06.07,True,-0.01976732014922422,-0.11791508789062499,0.09905360748184822,0.667,-0.742,0.15399865294028348,1.409,4.331206716844755,1.3906178217621807,-0.020039829947024662,1.1917648327512251,5.161779848511472,-0.11820390624999999,0.08801822057227673,0.564,-0.61,0.14737493207960692,1.174,3.826973773907128,1.4797283694958896,0.06921922051386073,1.1722170818647535,4.486044029622357,-0.11796538085937498,0.09458896803423077,0.396,-0.684,0.15120484104379106,1.08,2.6189637664134895,0.418414614299389,-0.0810615592751129,1.1904524480556689,3.117751827096033,-0.11860576171875,0.07664838069833958,0.3,-0.642,0.14121721204075124,0.942,2.124386933183673,0.5801297394970302,-0.045254635924619535,1.1514341337254828,2.4460916281080776,-0.11570502929687501,0.11118921247495155,0.508,-0.737,0.16047023018426385,1.245,3.1656962130401176,0.694857611594228,0.03739298208813339,1.208445032758591,3.825569863871012,-0.11570009765625,0.11499742694128189,0.522,-0.657,0.16312854073025126,1.179,3.1999305435042005,0.43197412035236615,-0.04850979616575131,1.2162408438636454,3.891886224536602,-0.115829345703125,0.08674421319947132,0.73,-0.828,0.14471004059708287,1.5579999999999998,5.044570487216874,2.73889585004157,0.1369355769159124,1.1718482447071041,5.911471070746355,-0.11598168945312501,0.08864951841885971,0.53,-0.652,0.14598112687706202,1.182,3.630606307391636,1.3195751557240305,0.09625998355985953,1.1704894746712722,4.249586469477044
1459,2003.11.19.14.16.07,False,0.024014267958848756,-0.11773369140625001,0.09589607043996456,0.378,-0.649,0.15184623280795856,1.0270000000000001,2.4893604076306612,0.8518404737093128,-0.049556339056334525,1.190198766828173,2.962833687352891,-0.117901171875,0.08684596411464214,0.51,-0.625,0.14643397082815177,1.135,3.482798404739791,1.0840763779842035,0.07551213834057417,1.1691325880642511,4.071853112639476,-0.11658842773437499,0.09309541734863776,0.361,-0.676,0.14919657574116982,1.037,2.4196265779334802,0.27626863710144,-0.060341680639305194,1.1883471279530435,2.8753562946061018,-0.117226318359375,0.07689972163930982,0.217,-0.596,0.14019834843640946,0.813,1.547807106290028,0.45866010097616927,-0.056079997707601796,1.153394802997856,1.7852326724380683,-0.11421396484374999,0.11095349497501482,0.652,-0.637,0.1592341289187089,1.2890000000000001,4.094599596377072,0.6252704332768979,0.0889285796840436,1.2064583981694583,4.939964070190393,-0.1143857421875,0.11487760696441683,0.459,-0.708,0.1621140419508941,1.167,2.8313401755724255,0.5961597834092434,-0.01843191878518748,1.214484868083785,3.4386197996303975,-0.113941552734375,0.08578953655291546,0.725,-0.923,0.14262721346743187,1.6480000000000001,5.083181409595089,2.1552903556901324,0.014518819944533346,1.1728123763853613,5.961618068585107,-0.11374233398437499,0.08720519402010277,0.4,-0.696,0.1433250306272316,1.096,2.7908593373361574,1.1151272712678768,-0.021033163499110167,1.1751090327911176,3.279564016553151
1460,2003.11.19.14.26.07,False,0.0016278394625734993,-0.11773334960937501,0.09562303991613923,0.403,-0.642,0.1516736871479258,1.045,2.6570198666493696,0.8715463321094217,-0.007267564355436595,1.1855616785496679,3.1500609330446414,-0.11761103515625,0.08620883571182147,0.552,-0.669,0.14582290267757153,1.221,3.785413606945715,1.0755549817851637,0.05135278230624261,1.1690528455568112,4.425348548809361,-0.117386181640625,0.09240321443309517,0.493,-0.691,0.14939166535564952,1.184,3.3000502325637693,0.396186849285042,-0.06846324767713155,1.187775148594586,3.919717655353029,-0.11686552734375,0.07517320418900754,0.278,-0.554,0.1389552521834817,0.8320000000000001,2.0006440608154805,0.5218704350544194,-0.01812249092649603,1.1484563232484852,2.297652322213066,-0.11398256835937501,0.10952761022324933,0.637,-0.771,0.15807695369982186,1.408,4.029682917660614,0.5446883095022472,0.03651324063556818,1.2093786758210827,4.873412590939231,-0.11393974609374999,0.1133235674508144,0.366,-0.767,0.16070002078309603,1.133,2.277535486407973,0.5416634434028276,0.024051080613301204,1.209890333423942,2.7555681690350022,-0.11441665039062501,0.0861638699597248,0.725,-0.686,0.14323191813645056,1.411,5.061720944833856,1.7277867999628418,0.05437906378888222,1.1698272065878512,5.921338873422209,-0.11415751953125,0.08750598077830038,0.457,-0.706,0.1438375331320028,1.163,3.1771957572478757,1.4366353860665138,-0.00355009157450574,1.1740781795578912,3.7302762107686416
1461,2003.11.19.14.36.07,True,-0.023974130586860265,-0.11849399414062498,0.0973969124648192,0.464,-0.916,0.15338508794885547,1.3800000000000001,3.02506590572035,1.25172973364426,-0.09061015343590352,1.1902602807724028,3.6006157942977266,-0.11863823242187502,0.08856402517873746,0.364,-0.696,0.14804937267022403,1.06,2.458639259558365,1.0739506130148264,0.05254968823257077,1.1707235823406694,2.8783869616335793,-0.11762055664062501,0.09376265861039859,0.278,-0.686,0.15041951832837594,0.9640000000000001,1.8481644077140793,0.3580044605334298,-0.0582463946131643,1.1870668993198947,2.193894792898542,-0.11808701171875,0.0773380461738726,0.281,-0.508,0.14115847733188486,0.789,1.9906703820509957,0.4018150583761848,-0.025642316519690726,1.1537958968976427,2.2968273188861015,-0.11532319335937502,0.10983605186910662,0.547,-0.994,0.1592588999610285,1.541,3.434658911582674,0.8495890927643215,-0.014666694862191135,1.2090699911670075,4.1527430198889475,-0.11544394531249999,0.11479996691962507,0.515,-0.718,0.16280766847437655,1.233,3.1632416631594547,0.5051211632671153,0.011743230654322829,1.2127491750322918,3.836218717424403,-0.115233935546875,0.09019054108882085,0.83,-0.928,0.1463324762433672,1.758,5.672014998363163,4.075922793779899,0.0346935258016416,1.1828062132832673,6.7088945818998305,-0.11506181640624999,0.089885835181256,0.698,-0.825,0.14600919478216945,1.523,4.780520850357017,1.7180511560179497,0.05624795757911464,1.176104144368119,5.622390384343092
1462,2003.11.19.14.46.07,True,-0.02907689671674285,-0.11777314453124998,0.09766105888897092,0.53,-0.837,0.15299737251369303,1.367,3.4641117771651,1.35675499893798,-0.04981341144410322,1.1898001128065012,4.121600583245366,-0.11681181640625,0.08777627164717577,0.559,-0.647,0.14611527749145964,1.206,3.8257464215723322,1.2701738577213515,0.08482210712951174,1.1703293581208551,4.477383353891907,-0.11705732421875,0.09168939284785861,0.286,-0.654,0.1486921716636841,0.94,1.923436834636341,0.31742462591146037,-0.06421145006318016,1.1846433156118514,2.2785865891535595,-0.11764414062499999,0.07475707876209935,0.232,-0.493,0.1393871035944054,0.725,1.6644294487607951,0.2971921992257771,-0.024024823935610614,1.1483163652303323,1.9112915747833217,-0.11439809570312501,0.1134704586516157,1.067,-0.867,0.16112873513780643,1.934,6.62203423298421,1.2266091487608843,-0.00330485415467247,1.2170997606760885,8.059676280153948,-0.11383061523437499,0.11639663957900825,0.581,-0.752,0.16280536437698198,1.333,3.5686784782758907,0.5908968630890348,-0.02759567965625073,1.2176119832675425,4.345265679577703,-0.114392529296875,0.08555716731949153,0.642,-0.955,0.1428484498994367,1.597,4.494273479704953,2.3103892450966628,-0.012469764026249169,1.1725619706414097,5.269814167964265,-0.11304750976562501,0.08831636159423714,0.41,-0.916,0.1434556349170472,1.326,2.8580264570093834,1.5394108156833077,-0.027574821202156114,1.1766772933519996,3.3629748357622065
1463,2003.11.19.14.56.07,True,-0.028355213085526465,-0.11764223632812501,0.09742229417150605,0.442,-0.723,0.1527442279430613,1.165,2.8937263682707868,1.164904351956599,-0.04096464660775509,1.1898108057648458,3.4429869018952455,-0.116634228515625,0.08977230665021002,0.686,-0.652,0.14718223501066416,1.338,4.6608885912779865,2.0003332594434227,0.14757918518763,1.1769912214564935,5.485824956120912,-0.117127197265625,0.09197997979008118,0.332,-0.732,0.14892648193482708,1.064,2.2292878720205667,0.3221660499715404,-0.0549972490136247,1.1851255974754449,2.6419861212731375,-0.11789301757812501,0.07640789766932332,0.242,-0.486,0.14048818605107646,0.728,1.7225647707631264,0.36833851860812983,-0.035670010422549,1.1510758238811372,1.9828026626947879,-0.114536572265625,0.11397897768393801,0.657,-1.018,0.16158537600981834,1.675,4.065962008592158,1.00232268839728,0.03759759324005416,1.212757103867967,4.931024309977406,-0.11368876953125,0.1161810830280217,0.503,-0.771,0.1625520851022642,1.274,3.094392789139274,0.5138369205118738,0.005976867859561833,1.2160654415278833,3.76298413338535,-0.11487500000000002,0.0859346937041801,0.586,-0.74,0.14346092571509236,1.326,4.084735945199269,2.019832567443194,0.025816140344743107,1.1696428819111127,4.777682322788786,-0.11460727539062501,0.08951654501730011,0.835,-0.854,0.14542365489939,1.689,5.7418444102349575,2.495510153753795,0.045924727950020935,1.1771448201698784,6.758982405729451
1464,2003.11.19.15.06.07,False,0.029454751414253244,-0.11932954101562501,0.09834801858777276,0.454,-0.696,0.15463464074760425,1.15,2.9359527580952705,0.7682639858236824,-0.026788957273748616,1.1888957331574415,3.4905417068512894,-0.11808623046875003,0.09024908449289809,0.481,-0.605,0.1486245439963568,1.0859999999999999,3.236342982568146,0.8906584912780544,0.05189037219362821,1.1744877578867101,3.80104521334885,-0.11827368164062499,0.09186857731972456,0.303,-0.605,0.1497614745773362,0.9079999999999999,2.023217258344582,0.2584782432966004,-0.056508681797283564,1.1827698449128903,2.3930003628773044,-0.118418798828125,0.0768947430702414,0.249,-0.525,0.14119424006571366,0.774,1.7635280297844453,0.3827510162262957,-0.028780890242855597,1.1518425232898535,2.031306575719299,-0.115447216796875,0.11051261526134569,0.481,-0.994,0.1598158252428303,1.475,3.009714458935153,0.5651334039517466,-0.031301131659529635,1.2115124531429147,3.6463065474042273,-0.11496787109375002,0.11369353742455367,0.483,-0.84,0.16169054343386163,1.323,2.98718768421709,0.5401137369202189,0.022181208421216216,1.2098632490076755,3.614088597022603,-0.11557783203124998,0.0840828442899838,0.681,-0.94,0.14292711415591342,1.621,4.764666270789772,2.7624796789197665,0.027976465975534767,1.1668542752924391,5.559671208412728,-0.11587841796875001,0.08807136811627363,0.444,-0.691,0.14554852672841623,1.135,3.050528988372889,1.1523503318846062,0.05095905728193734,1.1706934958275135,3.571234445521426
1465,2003.11.19.15.16.07,True,-0.02321395497703338,-0.11736835937500001,0.0991689784359358,0.481,-0.803,0.15365486671891085,1.284,3.130392224282224,1.0341149376661871,-0.017630543448166034,1.1950039381178632,3.7408310358707952,-0.11775014648437498,0.090816262207954,0.557,-0.684,0.1487033640457257,1.241,3.7457121671351343,1.034477069105188,0.04561808571623374,1.1771159174448074,4.409137414101451,-0.11721870117187501,0.0921459237383526,0.332,-0.625,0.14910095628806552,0.9570000000000001,2.2266792129660824,0.38131582063790903,-0.08031245377826021,1.1873989552976,2.643956571258809,-0.11745371093749998,0.07659750861531132,0.283,-0.757,0.14022322396472883,1.04,2.0182106215956397,0.8680522117089557,-0.08738766855277753,1.1522363374899178,2.3254556149106103,-0.114705859375,0.11178838653502976,0.62,-0.681,0.1601689031587046,1.3010000000000002,3.870913690316454,0.5604834389493258,0.03420385287418332,1.2106582421930783,4.68635356399964,-0.115161962890625,0.11592268094499535,0.361,-0.769,0.16340240406523054,1.13,2.2092698211214086,0.4863716542568173,-0.02404595545752072,1.214877618592695,2.683992459112686,-0.11503232421875001,0.08641760340232267,0.686,-0.994,0.14387646712707658,1.6800000000000002,4.767979181710804,3.259780619467781,-0.018135411359152528,1.1738991010524444,5.597126475247083,-0.114707470703125,0.08974107841521682,0.754,-0.813,0.14564087678338927,1.567,5.17711796751553,1.9003234859716098,0.01355613378903835,1.1800607755742545,6.109313843985785
1466,2003.11.19.15.26.07,True,-0.0041831161374424886,-0.11845595703125,0.09991244024878436,0.466,-0.671,0.1549655105907642,1.137,3.0071207343072714,1.0549815019912776,-0.030446972601810424,1.1917809708578235,3.583829268219411,-0.118533642578125,0.08970831934432384,0.508,-0.637,0.14865331137388724,1.145,3.4173473520700623,1.3081550017847672,0.10379085069873645,1.1713375133506794,4.002867149629275,-0.11717416992187499,0.09321182344570182,0.41,-0.676,0.14972718566430454,1.086,2.7383136748408496,0.3063061368417386,-0.04296013538660463,1.1868203890454725,3.2498865009031546,-0.11765732421875001,0.07598286103434902,0.303,-0.527,0.14005941993768664,0.8300000000000001,2.1633675202625193,0.5533732943216587,-0.029100822371778745,1.1496117299157085,2.487032677412451,-0.114954296875,0.11401741515268343,0.471,-0.718,0.16190880559168178,1.189,2.9090449915850534,0.7119086654124827,0.024390095608340493,1.2140335775822824,3.5316782984818227,-0.11453471679687502,0.11714942033731543,0.479,-0.698,0.16383585699446068,1.177,2.923657914617525,0.5952435602291053,-0.04017268766156232,1.2195010470039478,3.5654038879574506,-0.1142951171875,0.08469223704224987,0.808,-0.847,0.14225381832529135,1.655,5.67998813326999,2.7552271992703066,-0.006015367375105975,1.1729052343476731,6.662087812545041,-0.11506694335937499,0.08834012838036014,0.664,-1.001,0.14506681128475984,1.665,4.577201319305192,2.3846186017309297,-0.0019939434946052333,1.1763662664412429,5.384465226740979
1467,2003.11.19.15.36.07,True,-0.006955297691424889,-0.11910537109375001,0.10066430002377383,0.525,-0.681,0.1559467560504426,1.206,3.366533638123151,1.1798483054588242,-0.015274897910168632,1.193517050373574,4.01801529775616,-0.118885693359375,0.08975825481279581,0.471,-0.918,0.1489642654886672,1.389,3.161832124334761,1.2541840187480648,0.02942701572328342,1.172871665707943,3.7084233103573956,-0.11873896484374999,0.09335347353367979,0.342,-0.713,0.1510424205081763,1.055,2.264264561236204,0.3658125462967905,-0.05886321114107167,1.186455744018126,2.6864496946553764,-0.11844970703124999,0.0762034739580391,0.215,-0.471,0.1408449592248956,0.6859999999999999,1.5265012051776492,0.3250202266247273,-0.03938139151330718,1.1506739140025204,1.75650511649133,-0.11611118164062499,0.11634174845499214,0.591,-0.842,0.16436912403352058,1.4329999999999998,3.5955657942149433,0.7925231040315328,-0.025904080439815225,1.215887160961093,4.371802285576825,-0.11558466796875,0.1182350163905191,0.52,-0.713,0.16534610539807854,1.233,3.1449183441489326,0.46008596698292603,-0.036668564815567635,1.2194034429020082,3.834924256500891,-0.11544697265625001,0.08426449256734454,0.444,-0.847,0.14292833240167954,1.291,3.1064519716930707,1.5063526685206092,0.002455191241242927,1.1663379095236412,3.6231726987000896,-0.11558076171875001,0.08843108645585858,0.583,-0.681,0.14552996094017892,1.264,4.0060479384011245,1.184117051853006,0.028809120208355788,1.173304380504879,4.700313594638579
1468,2003.11.19.15.46.07,True,-0.022692625265334665,-0.11738369140625,0.09792492314969424,0.469,-0.698,0.15286667910971066,1.1669999999999998,3.0680328946205737,0.9850416943072253,-0.013120390303716206,1.1903874947782631,3.652147991324688,-0.1166521484375,0.090615871282004,0.535,-0.715,0.14771242284683184,1.25,3.6219025433951497,1.7191941808582456,0.07277246136873547,1.177313888539844,4.264116167276895,-0.11695810546875,0.09179624974640577,0.305,-0.676,0.14868002522983292,0.9810000000000001,2.05138517785778,0.3476707028916741,-0.07084796093905706,1.1862881970276546,2.4335340240501604,-0.11786381835937501,0.07541700516098064,0.266,-0.586,0.13992713941799542,0.852,1.9009893370677375,0.6398544061369522,-0.050402694236826286,1.1487888643832112,2.1838353817346396,-0.113733154296875,0.11210732831063654,0.71,-0.991,0.15969747476796753,1.701,4.445906242610252,0.8804526897761917,0.00106597481189666,1.2119341538308666,5.388145620149222,-0.114746728515625,0.11592215306123363,0.581,-0.815,0.1631096480144281,1.396,3.562021051928251,0.6297163202214744,0.010618512248550285,1.2145643606759002,4.326303821649335,-0.11521992187499999,0.08631314702415065,2.8,-1.208,0.1439638487471551,4.008,19.44932720517679,71.55425632906196,2.156965101921276,1.1786465468430636,22.923882348802472,-0.11482802734375,0.09125538359341054,0.75,-2.512,0.1466731771607798,3.262,5.113409380761331,28.313692437179128,-1.0521011390827086,1.1837394381846094,6.052944347590329
1469,2003.11.19.15.56.07,True,-0.04020748122329698,-0.1178568359375,0.09881109567781954,0.391,-0.876,0.15379813524958616,1.267,2.542293502879464,1.0728675279919946,-0.06494173058790913,1.1913362443924056,3.0287263938636344,-0.11831201171875001,0.08983697046299265,0.566,-0.669,0.14855441218256107,1.2349999999999999,3.810051762746924,1.2627554733324455,0.06259095862729092,1.1739752244999677,4.4729063735273185,-0.11764106445312499,0.09226690183938559,0.264,-0.544,0.1495078634075918,0.808,1.7657934103457626,0.19977263285436875,-0.05801372138008718,1.1854260239807106,2.093217461597517,-0.1169974609375,0.07454094796312066,0.208,-0.476,0.13872547995614395,0.6839999999999999,1.4993640682717853,0.3641199741433443,-0.027952578568314936,1.1479591312749011,1.72120867327808,-0.11439892578125002,0.11502801390627003,0.991,-0.94,0.1622299547035781,1.931,6.1086129365611095,1.5142916260801345,0.024259608456391996,1.2155737825598516,7.4254697334896305,-0.11459785156249999,0.11589194183757652,0.437,-0.732,0.16298346470002714,1.169,2.681253590996506,0.4898591006666799,0.004306434639418453,1.2140736893423714,3.2552394392836095,-0.11501718749999998,0.08408321130487253,0.476,-0.833,0.14247434802009096,1.309,3.340952295025607,1.9878392927626711,-0.11511182426269058,1.1702965523505455,3.9099049524361105,-0.11496513671875,0.08917312348751932,0.786,-0.903,0.1454951154275677,1.689,5.402243214077498,2.6534104342013167,0.053031123973217,1.1740559703026914,6.342535898514887
1470,2003.11.19.16.06.07,True,-0.09751066520146046,-0.11905341796874999,0.09933762012208977,0.396,-0.774,0.1550537942185308,1.17,2.5539523363219527,1.1183639069470956,-0.11201639510349787,1.194548492735099,3.0508199138706735,-0.120012548828125,0.0903962532752259,0.571,-0.725,0.1502481097465851,1.2959999999999998,3.8003805902322036,1.4367901073716043,0.04977746885518497,1.1722861977557093,4.455133712147909,-0.11870449218749998,0.0925527814959267,0.425,-0.625,0.150521672287166,1.05,2.8235136744241243,0.32294276707233394,-0.038608274788291985,1.183044935158482,3.3403435518781754,-0.118418798828125,0.0757957173569255,0.208,-0.471,0.14059872931697098,0.6789999999999999,1.479387481028204,0.5181952114146653,-0.0026374208804701193,1.146770650572065,1.696518144066882,-0.115214306640625,0.11552278218396214,0.798,-1.155,0.16315590598627783,1.953,4.8910273592370945,1.8040257862899223,0.04238240721878445,1.2128036578293264,5.931855871826058,-0.11500092773437501,0.11716357526245064,0.852,-0.784,0.16417221673610574,1.6360000000000001,5.189672265737416,0.9019445870860214,0.07198657897120077,1.213525009070251,6.297797083350627,-0.1160630859375,0.08501601712972674,0.811,-0.774,0.14386925691730496,1.585,5.6370625481589665,3.6795900933724894,0.1951200668007116,1.1656023992401403,6.57057363080083,-0.11598935546875,0.08895633576002444,0.654,-0.83,0.1461737331188687,1.484,4.474128053281408,1.7228558746012501,0.08225103149128624,1.171292299866123,5.240511737423519
1471,2003.11.19.16.16.07,False,0.021204891919518576,-0.1158427734375,0.09719800227883053,0.491,-0.798,0.15121838447982275,1.2890000000000001,3.246959697982455,1.1554181127970455,-0.04758520656019593,1.1932494696939153,3.87443293773508,-0.11612021484374999,0.08824040870303607,0.398,-0.681,0.14584332011935788,1.0790000000000002,2.7289559760040953,0.7990793187674017,0.11663297753914353,1.169482968369133,3.1914675353659545,-0.1168890625,0.09364319956987584,0.308,-0.674,0.14977350152083813,0.982,2.0564385346706184,0.2384777045841533,-0.04763934443592063,1.1886012006080506,2.4442853112861576,-0.11653457031249999,0.07600298472893018,0.269,-0.583,0.13912857278655957,0.852,1.933463375727136,0.6612645075640975,-0.08777032076148432,1.1535945545542268,2.230432821668857,-0.11430610351562501,0.10868481748887858,0.442,-0.618,0.1577284845977911,1.06,2.802283944635007,0.46502387038073056,0.050081387970354364,1.2055462889973603,3.3782830101716166,-0.114065576171875,0.11423533030547099,0.544,-0.696,0.16143316374717392,1.24,3.369815639938627,0.4622222002431218,-0.009175131070513314,1.2148558365502473,4.093840198277748,-0.113986376953125,0.08423500341746724,0.847,-0.85,0.14173365842890187,1.697,5.975997581582798,3.2817102554639543,0.028803233360324355,1.1709107547247235,6.997359838484236,-0.11422456054687499,0.08868940224518182,0.496,-0.715,0.14461348589510722,1.2109999999999999,3.4298322658494285,1.2708971971492238,0.04502081482465691,1.1731593520442745,4.023739798624461
1472,2003.11.19.16.26.07,False,0.014003792408938232,-0.1175453125,0.09570861028923204,0.391,-0.657,0.15158178839893252,1.048,2.5794655421993524,1.1313496992430103,-0.0633635201993829,1.1882187737681027,3.064969383529189,-0.11734614257812499,0.08607753737866217,0.435,-0.674,0.1455316447345409,1.109,2.98904063644349,0.9092551276354737,0.06597444062826832,1.168385866478265,3.492352833949772,-0.117426171875,0.0933319733249033,0.349,-0.544,0.1499992102843795,0.893,2.3266789160978925,0.27197093522894455,-0.04384652205187079,1.186437704595575,2.7604595925461037,-0.117270068359375,0.07555179348386205,0.254,-0.54,0.13950033129580955,0.794,1.820784206321307,0.46481116645847065,0.006169227833118738,1.1489242674117857,2.0919431603626575,-0.1143607421875,0.11035351150639888,0.542,-0.908,0.15892223524563437,1.4500000000000002,3.410473047791397,0.6807762642802224,0.033695457574785814,1.2065950401381569,4.115059863989964,-0.11407822265625,0.11429712228427297,0.454,-0.647,0.16148582924478233,1.101,2.8113921953598844,0.28462953756919607,0.033957256040188705,1.2103860460394698,3.402869883207875,-0.11468129882812499,0.08446816408574398,0.818,-0.771,0.1424312853446246,1.589,5.743120256345223,2.9466112468500123,0.025863666813213202,1.1686168597171163,6.711507158947913,-0.11380307617187499,0.08869049468775694,0.703,-0.901,0.14428147488205348,1.604,4.872420389205787,2.1886405580975907,-0.010033356369145341,1.178087359519838,5.740136870790067
1473,2003.11.19.16.36.07,False,0.02954753313099695,-0.11850625000000001,0.09756402825516687,0.486,-0.64,0.15350071953719793,1.126,3.1661089372433024,1.2301105907925827,-0.002766469400816875,1.1856744012486293,3.7539743184538867,-0.117483642578125,0.08930596451996362,0.54,-0.696,0.14757358019735656,1.236,3.6591915658469123,1.3309643772720783,0.08587208835490066,1.1706921769687815,4.2837869401671265,-0.118862255859375,0.09317809738984988,0.3,-0.657,0.15103110176772158,0.9570000000000001,1.9863458353193058,0.3689386252973459,-0.08065095956889655,1.1863536382256603,2.3565086085054467,-0.11828652343749999,0.07725771878169206,0.229,-0.552,0.14128148052126738,0.781,1.6208776915069785,0.48939657528235836,-0.05535264639081815,1.1535333923402307,1.8697365420526468,-0.115204736328125,0.10982885312849407,0.374,-0.808,0.15916817600246955,1.182,2.349715938154605,0.44267661871863195,-0.031069044738758347,1.208529067237476,2.8397000110110153,-0.115340966796875,0.11472090411626298,0.415,-0.779,0.16267889986992973,1.194,2.551037659658469,0.3897084562207227,-0.011827014952524912,1.2133686027540134,3.0953490006726647,-0.11586728515625,0.08502660925440635,0.637,-0.696,0.14371761218021004,1.333,4.432302974817412,2.661602993640795,0.142945961552666,1.167077468524909,5.172840935585328,-0.115562646484375,0.0888066169609168,0.593,-0.728,0.14574409243093053,1.321,4.0687755510984305,1.9603994869306236,0.10864268014053328,1.1732825471728094,4.773823342467217
