reading,filename,is_anomaly,anomaly_score,bearing1_ch1_mean,bearing1_ch1_std,bearing1_ch1_max,bearing1_ch1_min,bearing1_ch1_rms,bearing1_ch1_peak_to_peak,bearing1_ch1_crest_factor,bearing1_ch1_kurtosis,bearing1_ch1_skewness,bearing1_ch1_shape_factor,bearing1_ch1_impulse_factor,bearing2_ch1_mean,bearing2_ch1_std,bearing2_ch1_max,bearing2_ch1_min,bearing2_ch1_rms,bearing2_ch1_peak_to_peak,bearing2_ch1_crest_factor,bearing2_ch1_kurtosis,bearing2_ch1_skewness,bearing2_ch1_shape_factor,bearing2_ch1_impulse_factor,bearing3_ch1_mean,bearing3_ch1_std,bearing3_ch1_max,bearing3_ch1_min,bearing3_ch1_rms,bearing3_ch1_peak_to_peak,bearing3_ch1_crest_factor,bearing3_ch1_kurtosis,bearing3_ch1_skewness,bearing3_ch1_shape_factor,bearing3_ch1_impulse_factor,bearing4_ch1_mean,bearing4_ch1_std,bearing4_ch1_max,bearing4_ch1_min,bearing4_ch1_rms,bearing4_ch1_peak_to_peak,bearing4_ch1_crest_factor,bearing4_ch1_kurtosis,bearing4_ch1_skewness,bearing4_ch1_shape_factor,bearing4_ch1_impulse_factor
2563,2004.03.22.15.51.57,False,0.15527146032508277,-0.00261923828125,0.07275796335419948,0.361,-0.337,0.0728050935074257,0.698,4.958444287461564,0.2892232636217571,-0.004775022262804329,1.2657241091255482,6.276022478395952,-0.0009426269531249999,0.07969457431425535,0.562,-0.405,0.07970014881230227,0.9670000000000001,7.051429744799316,0.2886903993630501,0.167678467042029,1.2561027498866457,8.85732029307491,-0.0021398437500000003,0.06775783060125291,0.281,-0.278,0.06779161112602725,0.559,4.145055639371221,0.07064327349545385,0.018755313595910324,1.255729489848356,5.205068603420674,-0.0032404785156250004,0.05609998513540711,0.217,-0.239,0.05619349636037185,0.45599999999999996,3.8616568474110875,0.09622776257713372,0.0481685840941644,1.2588784994004638,4.861356777268396
2564,2004.03.22.16.01.57,False,0.15703668796112552,-0.002147509765625,0.0724593876596378,0.327,-0.33,0.07249120400574903,0.657,4.510892107324728,0.36752112071199994,0.08191469781452328,1.265292747835233,5.70759906966517,-0.0014518554687499997,0.08074920016096358,0.427,-0.408,0.08076225115075422,0.835,5.287123549874109,0.1510443074270511,0.14890116214904972,1.2525679014305582,6.622481249469896,-0.0014858398437499999,0.06714217580735841,0.308,-0.264,0.06715861443022407,0.5720000000000001,4.586157749278812,0.09446709106333273,0.02560408215779523,1.2559316460429253,5.759900651064257,-0.003704443359375,0.05653576888882212,0.254,-0.251,0.05665700366638819,0.505,4.483117418203421,0.21029209012668604,-0.007513264019378926,1.2640301483037262,5.666795574994689
2565,2004.03.22.16.11.57,False,0.1235954161538298,-0.0017167968749999998,0.07391532298360902,0.325,-0.325,0.07393525791718894,0.65,4.395737692076705,0.32554483702305337,-0.0005770840763776805,1.265483540078284,5.5627336958247735,-0.0016864257812499999,0.08048311407791131,0.442,-0.325,0.08050078063965437,0.767,5.490629985049766,0.2266989042782357,0.17917768150748128,1.2578803593146983,6.906555618458458,-0.0016890136718750001,0.06828570935383804,0.283,-0.269,0.06830659462409633,0.552,4.1430845961125815,0.08076685685181895,0.041532961590114846,1.2563181532774315,5.205032388660331,-0.0023529785156249997,0.05661136585579023,0.295,-0.232,0.05666024401600407,0.527,5.206472459184525,0.13961127946062657,0.03820781402608115,1.2617108719075822,6.5690629060405215
2566,2004.03.22.16.21.57,False,0.14759674088581048,-0.0013446289062500002,0.07312515144521567,0.349,-0.352,0.07313751295184469,0.701,4.7718330295123526,0.3168715449431967,0.01834676451146675,1.2647181259214237,6.035023726294813,-0.0020605468750000003,0.07944082867050908,0.391,-0.322,0.07946754754792204,0.7130000000000001,4.920247472897182,0.210055898171714,0.1288482891278225,1.2560199403139505,6.179928937238183,-0.001889599609375,0.06549697012043286,0.278,-0.298,0.06552422209870656,0.5760000000000001,4.242705843668271,0.15586652182656557,0.02230123769259313,1.2577250854829962,5.336157569906884,-0.0032384277343750004,0.05565891204565632,0.283,-0.251,0.05575304390162814,0.534,5.075956041060847,0.15514269942008108,0.007188980978815626,1.258310426873124,6.3871284128164865
2567,2004.03.22.16.31.57,False,0.1575530188196051,-0.0017981933593750003,0.07302926724053292,0.459,-0.325,0.0730514022661227,0.784,6.283246943404118,0.45368658634621806,-0.0032874862614887656,1.268299743058221,7.969040483890795,-0.00083154296875,0.0790741736759931,0.442,-0.386,0.0790785458025753,0.8280000000000001,5.589379464608284,0.29848901002253037,0.17698675048633433,1.2603315932868135,7.044471526114356,-0.0018162109375,0.06479087837650649,0.273,-0.269,0.06481632929261537,0.542,4.211901583743394,0.11605456865229469,0.0324044469843917,1.257677564751146,5.297214126813888,-0.0027718261718750006,0.05572194446452209,0.227,-0.266,0.055790842575053255,0.493,4.0687680902941326,0.11648227425060131,0.026676883898367112,1.2574286087763755,5.116185399212261
2568,2004.03.22.16.41.57,False,0.16483205358838016,-0.0020967285156249997,0.07366690279509781,0.347,-0.327,0.07369673559860454,0.6739999999999999,4.708485351236785,0.4315165021457186,-0.027999577179299445,1.2686820303996167,5.973570755513936,-0.0013455078125,0.07893299274132143,0.356,-0.33,0.0789444598079878,0.6859999999999999,4.509499474261765,0.20074137118031565,0.17397835113867657,1.2568018190456267,5.667547142237484,-0.0013633300781250002,0.06753396623011235,0.305,-0.3,0.06754772582161353,0.605,4.515325960869105,0.09321289225773377,-0.011270770274723308,1.256746400741528,5.67461964949703,-0.003364208984375,0.05578042119709276,0.247,-0.227,0.05588177959778684,0.474,4.420045348909795,0.13760003187256098,0.011040016502239491,1.2646303446644098,5.589723473024115
2569,2004.03.22.16.51.57,False,0.10799068921379995,-0.0023526855468749995,0.07463995595533535,0.325,-0.344,0.07467702561227833,0.669,4.352074782509332,0.4404871158810426,0.006168267671868745,1.2696874272350789,5.525774633738939,0.011698632812500002,0.08174201926166584,0.425,-0.378,0.08257490976474785,0.8029999999999999,5.146841833806486,0.2689942508787042,0.15577699024425418,1.2653094427408993,6.512347572609234,-0.00250732421875,0.06860071679504026,0.391,-0.308,0.06864652226829301,0.6990000000000001,5.695845719202561,0.20775538321918008,0.00269262233202164,1.2607959436366025,7.181299178350495,-0.0030779296875,0.05734248109300212,0.239,-0.283,0.05742502754951451,0.522,4.161948373362523,0.15773834483013882,0.001874803194103769,1.2622890013159467,5.253581655740309
2570,2004.03.22.17.01.57,False,0.1909796446855383,-0.00210810546875,0.072038236054422,0.386,-0.332,0.07206907493856154,0.718,5.355972729344212,0.46727943611405065,-0.005822185784006687,1.2712281124881706,6.808663103262357,-0.0019808105468750005,0.08015835872547394,0.403,-0.315,0.08018282910938211,0.718,5.026013729825422,0.227495366564749,0.15387703072905273,1.2547396950839047,6.306338934848669,-0.00198203125,0.06857035242589558,0.305,-0.315,0.06859899182704875,0.62,4.446129482033259,0.13236688013379494,0.008945457367427603,1.25995235417485,5.601911307854011,-0.0034450195312500003,0.05561518175814771,0.229,-0.247,0.05572177852117159,0.476,4.109703711502874,0.15319892058712314,0.0009094943803451802,1.2606848637148524,5.181041263444423
2571,2004.03.22.17.11.57,False,0.14467956532701376,-0.001679052734375,0.07016704587509055,0.305,-0.403,0.07018713233151697,0.708,4.345525880148293,0.2739775086804337,0.015828618110067638,1.2619850048501722,5.483988498935493,-0.00132607421875,0.08024834331804842,0.369,-0.374,0.08025929901341651,0.743,4.5975980918836115,0.10229009029365965,0.1271636104412742,1.2536517466466308,5.763786878269107,-0.0016623046875,0.06861061527403879,0.291,-0.295,0.06863074955991848,0.586,4.240081914680834,0.013748678857853136,0.018808877192088576,1.250901315895121,5.30392404657736,-0.002959033203125,0.05438641072300073,0.225,-0.286,0.05446684816315449,0.511,4.13095318690034,0.23989074941627164,0.005178738607650045,1.2609506184826555,5.208927975944881
2572,2004.03.22.17.21.57,False,0.17647173734932659,-0.0017723144531250005,0.07106636192998499,0.33,-0.347,0.07108845825086077,0.677,4.6421037692993465,0.3882911044971311,-0.007566085282905391,1.2655140229370878,5.874647415977435,-0.0016508789062500001,0.08013762447595635,0.393,-0.322,0.08015462717655482,0.7150000000000001,4.903023241993848,0.15694617605670302,0.12490336262996311,1.2536230750248136,6.146543073546459,-0.0026068359375000004,0.06776793763453856,0.327,-0.303,0.0678180578079596,0.63,4.821724634550372,0.11440804906639368,0.02279568665930448,1.2569378622468208,6.0606082544945785,-0.00288837890625,0.05439053515244109,0.266,-0.215,0.054467174030557154,0.481,4.8836754381780265,0.15546774244705697,0.04509105910721963,1.2608313147894827,6.157490923723104
2573,2004.03.22.17.31.57,False,0.04124712480559645,-0.00239140625,0.07117548409053824,0.642,-0.442,0.0712156468718427,1.084,9.014872829215772,0.9845374328056491,0.09450494512844852,1.2738004743556643,11.483149286111042,-0.001945458984375,0.08053819275396296,0.417,-0.381,0.08056168632007633,0.798,5.176157787254283,0.15970035738887933,0.0935249439336865,1.2546077872632082,6.49404786799232,-0.001791015625,0.0695903216582576,0.413,-0.32,0.06961336513535853,0.733,5.932768789397684,0.2626321636723734,0.06544097908690662,1.2623802135476223,7.489409931288518,-0.0035019042968749995,0.05389972420904539,0.217,-0.259,0.05401336504528879,0.476,4.017524177915062,0.14486704153827512,0.024702814816445273,1.2607647331801317,5.065152798213811
2574,2004.03.22.17.41.57,False,0.16575730318133408,-0.0018932128906250002,0.07257056017377257,0.334,-0.356,0.07259525093960606,0.69,4.600851924568229,0.48057118526460796,-0.03168170979268666,1.2770348063152372,5.875448046376073,-0.0011646484375,0.07981955259727738,0.356,-0.354,0.07982804884758553,0.71,4.459585385579263,0.0952573737442961,0.13693155047317257,1.2533105500553117,5.5892454126189755,-0.000713818359375,0.06605600343877113,0.3,-0.269,0.0660598601796365,0.569,4.54133567924925,0.08057497732743135,0.013056306949603792,1.257252880107497,5.709607362271055,-0.0032085449218749998,0.054296757780736185,0.256,-0.229,0.05439147604189121,0.485,4.706619835115966,0.16409934402629966,0.03456488907459503,1.2611359571166272,5.935687510543076
2575,2004.03.22.17.51.57,False,0.19172823986112142,-0.0022177246093750005,0.07194910180322855,0.347,-0.356,0.0719832727286998,0.703,4.82056437344576,0.29753152245597647,-0.02763611345090126,1.263982935732236,6.093111108634199,-0.00089541015625,0.08048387902941082,0.393,-0.352,0.08048885974449352,0.745,4.882663280950334,0.16708771490258156,0.12623978065767152,1.2583853694035516,6.144272036471844,-0.0017779296875,0.06719180292333884,0.288,-0.283,0.06721532127471012,0.571,4.284737386331001,0.07316901538839815,-0.013087595475145566,1.2580926762027023,5.390596725194941,-0.0030939453124999997,0.05423844709270592,0.21,-0.225,0.054326620000005515,0.435,3.8655082904104594,0.12414181035222338,-0.009645045193286074,1.2579985907276938,4.862803981782576
2576,2004.03.22.18.01.57,False,0.14173833255994178,-0.0022740722656249997,0.07218009114860786,0.32,-0.386,0.0722159051933203,0.706,4.431156808785647,0.34336834593533627,0.03288820697363223,1.264587386597602,5.603585008426411,-0.0005846679687499999,0.08019118366007462,0.432,-0.3,0.08019331501713531,0.732,5.386982691857699,0.11828900097706718,0.11866746616407241,1.253755169312258,6.753957396912253,-0.0021753906250000002,0.06941282682034469,0.278,-0.317,0.06944690670982041,0.595,4.003058065085688,0.07164708702803368,0.031327951121347286,1.2557346135048781,5.026778572197962,-0.0031709960937500005,0.05469119057711372,0.21,-0.242,0.05478304065099664,0.45199999999999996,3.833303108124934,0.050339407659255375,0.01059131817938862,1.2547240423495907,4.809737571377767
2577,2004.03.22.18.11.57,False,0.1580233353424652,-0.0016874511718749999,0.07211698543769465,0.31,-0.327,0.07213672490540532,0.637,4.297394987179009,0.22883920126211077,-0.015392458720903406,1.2616474329237048,5.421797353833594,-0.001783837890625,0.07860609993995755,0.398,-0.422,0.07862633798791996,0.8200000000000001,5.061917039315098,0.12188949613481315,0.12288131607035586,1.250999197467808,6.3324541538318115,-0.0012723632812499997,0.06542663127474757,0.259,-0.281,0.06543900204221677,0.54,3.95788431848198,0.09403176781508549,0.010597793398583893,1.2578116458887607,4.978272988867135,-0.003199462890625,0.05457551757750116,0.205,-0.237,0.05466922060575425,0.44199999999999995,3.7498248141921118,0.17978811485835644,-0.016215262054987897,1.261329726082596,4.729765505742658
2578,2004.03.22.18.21.57,False,0.13863897683026905,-0.00261337890625,0.07265678787911779,0.43,-0.361,0.07270377276468361,0.7909999999999999,5.914411091041422,0.5256576508838626,0.001639437907475557,1.2710992313687315,7.517803391821452,-0.0023048828125,0.07988498883395986,0.615,-0.3,0.07991823274936233,0.915,7.695365360852616,0.30789828752811843,0.18487081244972972,1.2548380371768386,9.65643716477093,-0.0015563476562500001,0.06467100520933153,0.249,-0.271,0.06468972973210277,0.52,3.849142685108976,0.13541124412640526,0.010531691656493413,1.2598619837895975,4.849388539150612,-0.0031615234375,0.05537209522593838,0.22,-0.237,0.055462276911034315,0.45699999999999996,3.9666600841666964,0.17649831933790772,-0.004553596693502468,1.259930242229874,4.997715000687719
2579,2004.03.22.18.31.57,False,0.15880087465049414,-0.0020107421875,0.07384351249588827,0.481,-0.369,0.07387088345129629,0.85,6.511361141594136,0.6332008710634569,0.07110614412872834,1.273685245995979,8.293424617399985,-0.00157109375,0.08037996512399692,0.41,-0.359,0.08039531782949956,0.7689999999999999,5.099799479237311,0.22061285208778258,0.17438886330698994,1.2596442455949841,6.423933067709576,-0.00202705078125,0.06782412811229299,0.3,-0.303,0.0678544124509416,0.603,4.421230531130138,0.12056436102310908,0.026414560371665452,1.2584088416308679,5.563715591262503,-0.003182470703125,0.056068340827193884,0.251,-0.21,0.056158587614812974,0.46099999999999997,4.469485623847734,0.13552013449953826,0.04469174090673599,1.2616377246440325,5.6388716728004695
2580,2004.03.22.18.41.57,False,0.18821330874182235,-0.00217138671875,0.07298277716907864,0.371,-0.347,0.07301507161945231,0.718,5.081142725348776,0.4485435291697413,-0.004064969205960762,1.2695103861352408,6.450563463265794,-0.0024523437499999997,0.08017636306122637,0.442,-0.383,0.08021385904937968,0.825,5.510269736903004,0.16349535646281677,0.1300854467488965,1.2533491974829678,6.906292152662064,-0.0027598632812500003,0.06765517212176064,0.273,-0.283,0.06771144039345382,0.556,4.031814984494009,0.1374750711190158,0.02511206503087596,1.2579718486601708,5.0719097494997065,-0.003217822265625,0.055557315428314415,0.239,-0.234,0.05565042387740075,0.473,4.294666299874424,0.1966797606523487,0.02461162019225044,1.2633341362376085,5.425598540380623
2581,2004.03.22.18.51.57,False,0.18752673938571807,-0.0024263671875,0.0723238744841316,0.364,-0.391,0.07236456369055921,0.755,5.030086294121994,0.34360064438618476,-0.021094672594874804,1.2669663314217918,6.372949978798779,-0.0008849121093749999,0.08024702210993133,0.398,-0.354,0.0802519010799939,0.752,4.959384072450565,0.211990066932076,0.15996410881066517,1.255768752855291,6.227839551591639,-0.0013037109374999997,0.06545569489388561,0.293,-0.273,0.06546867690926708,0.5660000000000001,4.475422657556806,0.07988560821987845,0.025844621121242903,1.2537998398165957,5.611284211156287,-0.002920654296875,0.05645032214500659,0.222,-0.234,0.056525826767919764,0.456,3.9274082785462623,0.10446819687901465,-0.0014767229659884552,1.2621237498481794,4.956875263703592
2582,2004.03.22.19.01.57,False,0.17642463438196954,-0.002119775390625,0.07185664140231873,0.369,-0.32,0.07188790135570884,0.6890000000000001,5.132991686238682,0.29170283234488714,0.04579599807871425,1.2591300218383223,6.46310393398964,-0.0013516113281249998,0.0800357095127438,0.369,-0.371,0.08004712143725484,0.74,4.609784753961973,0.11269507575993121,0.1174781646603132,1.254348918305651,5.782278519754082,-0.001947216796875,0.067154855420227,0.33,-0.288,0.06718308015985591,0.618,4.911951033129109,0.06205998482489106,0.0008782771791614711,1.2555190185081235,6.167047940074222,-0.0028578125,0.05381946726001981,0.227,-0.229,0.05389528874064504,0.456,4.2118709316573035,0.15283736606670573,0.046708481375324726,1.2589972891930175,5.3027340853874145
2583,2004.03.22.19.11.57,False,0.1487454267502062,-0.0019464843749999999,0.07506221877122427,0.32,-0.378,0.0750874522692124,0.698,4.261697398557327,0.42794687115446406,0.06318095469691268,1.2739443981687417,5.429165527582407,-0.001862109375,0.08004329474134943,0.508,-0.344,0.0800649516603551,0.852,6.344848644323117,0.21439474558215865,0.13708364591376224,1.2564674352844007,7.972095703400376,-0.00261201171875,0.06576738832763061,0.303,-0.264,0.06581923710174899,0.567,4.603517350582425,0.07246421813109905,-0.009757643389180564,1.257172412489689,5.787415013569849,-0.0028100585937500004,0.054882787534660554,0.273,-0.229,0.05495467948114154,0.502,4.967729819872459,0.2352365745403424,0.018991823557780847,1.262614497234383,6.272327688914516
2584,2004.03.22.19.21.57,False,0.13731355352173247,-0.0016341796875000002,0.07435419065315998,0.396,-0.442,0.07437214674148851,0.8380000000000001,5.324574015275687,0.5762975602119309,0.028234199286229205,1.275045719296425,6.789075305254241,-0.003010986328125,0.07934047309107893,0.354,-0.339,0.07939758629192939,0.6930000000000001,4.4585738248819204,0.054705282473131334,0.1127031399699822,1.2478312033730923,5.563547541230179,-0.00208330078125,0.06694609315788967,0.283,-0.266,0.06697850051509066,0.5489999999999999,4.225236423981131,0.05272091724433814,0.021610896850928707,1.2543845589087337,5.300071327980685,-0.0029236816406249997,0.05517204966448045,0.217,-0.225,0.055249461341406986,0.442,3.9276401023907948,0.12321364366447352,0.0052529552741361705,1.258573266705317,4.94322283410879
2585,2004.03.22.19.31.57,False,0.1455762604534313,-0.0018010253906250002,0.07546719530569523,0.376,-0.366,0.07548868299133073,0.742,4.980879054986038,0.49701009020012243,0.023212370780159922,1.2728213158255084,6.339769032735044,-0.01675029296875,0.07955663856742907,0.383,-0.344,0.0813008674903749,0.727,4.710896843079108,0.1255586761628762,0.11041666813630942,1.2466956029084928,5.873054380022223,-0.0020518554687499998,0.06650425743005375,0.295,-0.298,0.06653590284340853,0.593,4.433696506595529,0.1365955210983385,0.0377897850407947,1.2609496160977909,5.59066790788575,-0.0033666015625000005,0.05344286593831419,0.203,-0.278,0.05354879948029881,0.48100000000000004,3.7909346609102963,0.07634237947885092,-0.018580623014786156,1.2533307124433943,4.75129483938506
2586,2004.03.22.19.41.57,False,0.11985724136921094,-0.00213603515625,0.07530593170464737,0.469,-0.374,0.07533621968279103,0.843,6.225425193549142,0.48548253618699766,-0.006832865721329904,1.2711600619425885,7.913511874650878,-0.002068896484375,0.07968110323193835,0.327,-0.356,0.0797079578519101,0.683,4.102476199522453,0.04810967283151113,0.08141920537166311,1.2485908975746065,5.1223144402402,-0.0020155761718750006,0.06656277436533872,0.308,-0.344,0.06659328403462038,0.6519999999999999,4.625091020287836,0.17314563247399528,0.033319228786467085,1.2611629636473827,5.832993498285104,-0.00334853515625,0.053636261454132944,0.273,-0.242,0.053740685057679996,0.515,5.0799501291617055,0.2525654708445009,0.04883072969737396,1.2614692681124495,6.40820097148136
2587,2004.03.22.19.51.57,False,0.14864087994076502,-0.0028889648437500004,0.07599011407294423,0.496,-0.454,0.07604501005777763,0.95,6.522452947578653,0.5865151984327905,0.053527563558984206,1.274870176866778,8.315280742884834,-0.00125078125,0.08009097670880845,0.471,-0.369,0.0801007428424122,0.84,5.8800952810965965,0.2042427769119053,0.10999265947869565,1.2537837630502682,7.372367988627415,-0.0014412109375,0.0669638192370692,0.3,-0.276,0.06697932648049881,0.5760000000000001,4.478993978647213,0.13705348003811046,0.07327072923870424,1.2599836191993485,5.643459043588004,-0.0034146972656250003,0.05430028945025071,0.266,-0.225,0.05440755087115092,0.491,4.889027271783409,0.1779433785987532,0.033188666586414756,1.2630100754124156,6.174890703228519
2588,2004.03.22.20.01.57,False,0.14020332166434685,-0.001829833984375,0.07326576061362326,0.447,-0.437,0.0732886073732004,0.884,6.099174428622796,0.39842504064131434,-0.04108693772549718,1.2652615527428621,7.717050908008837,0.02014345703125,0.08024188302360516,0.371,-0.315,0.08273160612694372,0.6859999999999999,4.484380484898795,0.07190125834827166,0.13996037079926446,1.259124419597197,5.646392975301192,-0.0019895996093749996,0.065354122048919,0.244,-0.286,0.06538440009199921,0.53,3.7317769935440177,0.125196167711481,0.012733263155826843,1.26170121054961,4.7083875502556705,-0.0025901367187500003,0.05492959698898157,0.222,-0.271,0.054990630416405936,0.493,4.037051372551066,0.08093390278553159,-0.03134596011844417,1.258214995383666,5.079478574077963
2589,2004.03.22.20.11.57,False,0.1085859559747685,-0.002167333984375,0.07462898909277513,0.466,-0.352,0.07466045371955206,0.8180000000000001,6.241590785805312,0.4811706298948626,0.04101083875221425,1.2696586408306474,7.9246896737266646,-0.043074658203125,0.08008998748953942,0.339,-0.359,0.09093861817396735,0.698,3.7277892143850964,0.1099401249987717,0.11522091024919803,1.2365249059391181,4.60950420767839,-0.00250380859375,0.0666782311472951,0.3,-0.264,0.06672522436385096,0.5640000000000001,4.496050824259616,0.07617592683756147,0.004009412646682113,1.2557895387109075,5.646093590617779,-0.00304658203125,0.05360871035762859,0.22,-0.212,0.053695209174387706,0.432,4.097199794594314,0.10780821489215686,0.0019308113631410194,1.2590770367431419,5.158690176322418
2590,2004.03.22.20.21.57,False,0.14602152988304312,-0.00184521484375,0.07538266030825096,0.349,-0.361,0.0754052404874406,0.71,4.628325534723664,0.40666654603985286,-0.040342413074412636,1.2680038272357648,5.8687344917226225,-0.0019325195312499999,0.08188300853663925,0.41,-0.374,0.08190581004269477,0.784,5.005749894742273,0.04701140254554881,0.1134242544700522,1.2481795470758947,6.248074636394618,-0.002143408203125,0.06635206973935819,0.339,-0.256,0.06638668057240003,0.595,5.106446008100875,0.03279432194818499,0.01910461534614869,1.2529725104554998,6.398236474275619,-0.0035395507812500003,0.05505849249563552,0.234,-0.256,0.05517214891251745,0.49,4.241270362171993,0.14772644149487757,-0.016686973716888702,1.2610073207168768,5.348272975838403
2591,2004.03.22.20.31.57,False,0.18797219249719277,-0.0015257812500000002,0.0746581834419938,0.376,-0.415,0.07467377292785768,0.7909999999999999,5.035235066577573,0.5356108868153244,-0.007705468262129469,1.2745640962587177,6.417729832082649,-0.0024698242187500006,0.0804346618791285,0.469,-0.361,0.08047257211796607,0.83,5.82807269180467,0.151867799105315,0.11938007947316989,1.2538578467961539,7.307574676317667,-0.00198623046875,0.06611759769125394,0.298,-0.271,0.06614742501365795,0.569,4.505088443555735,0.1161282132318715,-0.020622008876401327,1.2572124931368935,5.663853473924913,-0.0032566406250000004,0.05415174493347005,0.259,-0.227,0.05424958237166439,0.486,4.774230301453541,0.2039051453121301,0.024213998015378983,1.264648272650549,6.037722103969131
2592,2004.03.22.20.41.57,False,0.10073187971523667,-0.0013724609375,0.07227051397920722,0.366,-0.444,0.072283544737677,0.81,5.063393076920128,0.41947518233589687,-0.013053148231997963,1.2662146456398484,6.41134247062768,-0.0018450683593749999,0.08098763631827459,0.42,-0.371,0.08100865085700339,0.7909999999999999,5.184631462896286,0.037443876955260524,0.11702238938635809,1.2454813777683071,6.457361937628981,-0.0020348632812500003,0.06803790558983736,0.327,-0.298,0.06806832791853344,0.625,4.8039963665827825,0.1371267479717626,0.05989346628047257,1.2607594330645764,6.056683735577193,-0.0029871582031250005,0.05457327786887899,0.349,-0.234,0.054654970235874935,0.583,6.385512579987101,0.23523359036228397,0.009798634835563522,1.2598144386726693,8.044560946593718
2593,2004.03.22.20.51.57,False,0.18234645739307603,-0.002066650390625,0.07445266756883903,0.449,-0.337,0.07448134499291165,0.786,6.028355154471648,0.5036193700412013,0.031551616721695895,1.2729165811630243,7.673593233266546,-0.0018582519531250001,0.08138424471819213,0.413,-0.374,0.08140545674997392,0.7869999999999999,5.073369974060521,0.1462542136590761,0.11841989086777426,1.2527652509345601,6.355741608637791,-0.00213623046875,0.06696515240460432,0.322,-0.276,0.0669992172878721,0.5980000000000001,4.80602629455325,0.18122043742096405,0.043555119183230705,1.259705203042457,6.054176329207588,-0.0029161132812500004,0.05391570020544496,0.247,-0.237,0.05399450384356263,0.484,4.574539673808819,0.3015418889336883,0.05470800844977017,1.2677061971548025,5.799172293617948
2594,2004.03.22.21.01.57,False,0.18222599348326562,-0.0016091796875000001,0.0706408084748705,0.388,-0.422,0.0706591344501898,0.81,5.4911513284034825,0.4444854207539861,0.023564805885758894,1.2645908000893866,6.944059451797658,-0.001398486328125,0.0801056452567837,0.396,-0.349,0.0801178517311568,0.745,4.942718650630028,0.16028400240211305,0.12882307401323784,1.25164376311884,6.186522971912243,-0.002250048828125,0.06781425562961801,0.312,-0.327,0.06785157320451844,0.639,4.598272158842486,0.09276477484573054,0.028102110893681028,1.2579745664202842,5.78450942530234,-0.0036375976562500003,0.05351662647320452,0.254,-0.244,0.05364011023274701,0.498,4.735262453747426,0.17273086726858944,-0.028306720760950903,1.261479645637967,5.973437202156074
2595,2004.03.22.21.11.57,False,0.20794029240380724,-0.002050439453125,0.07110979314040326,0.374,-0.334,0.07113934904412518,0.708,5.257287352573626,0.37983400831735725,-0.005305162848094445,1.2677180721315455,6.6647581872461945,-0.001482373046875,0.07962385560054709,0.381,-0.347,0.07963765322099135,0.728,4.784169103310214,0.26482842327815437,0.1360580358170163,1.2618940552237765,6.037114550652425,-0.002261279296875,0.06614921907551818,0.312,-0.281,0.06618785816416313,0.593,4.713855511477026,0.04147038976573336,0.017280377579371668,1.2522782460901722,5.903058712234941,-0.0035288085937500006,0.05243119421771905,0.225,-0.22,0.05254981081971181,0.445,4.281651950602283,0.12279391001181406,0.06526022137612485,1.2581307318434833,5.386877902110328
2596,2004.03.22.21.21.57,False,0.16365458028858665,-0.0027466796874999998,0.0731763660985005,0.325,-0.33,0.07322789635574342,0.655,4.438199322579742,0.33161439367773005,0.035732217182256235,1.2692732900953878,5.633287856269911,-0.0017479980468750004,0.08066575048715685,0.344,-0.364,0.08068468751149828,0.708,4.263510346383593,0.0137850639835837,0.08758167261843174,1.2457038351654657,5.311071189757685,-0.0018631835937500001,0.06656485421321999,0.269,-0.273,0.06659092482862247,0.542,4.039589488992605,0.11046896557228658,0.043378814166316164,1.2588285675031783,5.0851506497294565,-0.0035400390625,0.05245901635442161,0.239,-0.232,0.05257832512963398,0.471,4.5455993398560315,0.2166779461688897,0.05666183340690374,1.2635816896995296,5.74373609455235
2597,2004.03.22.21.31.57,False,0.15380664336987682,-0.0023828125,0.07465543857802555,0.383,-0.527,0.07469345556799137,0.91,5.127624596928252,0.5723434495010795,-0.02244381397824209,1.268047655784727,6.502072349878975,-0.00222880859375,0.0792813472490688,0.393,-0.391,0.07931266991707567,0.784,4.955072126696732,0.05676691855067695,0.11433669316946986,1.2500565491009001,6.194120363244575,-0.0013637207031250002,0.06733259610519814,0.276,-0.295,0.06734640474755779,0.571,4.098214314996655,0.01793189765297054,0.017792498676710216,1.2546671735624098,5.141894971249861,-0.00342646484375,0.05240846058622878,0.254,-0.234,0.052520352267894685,0.488,4.836220418027706,0.32955264837576737,0.07660529964876245,1.2669489040362258,6.12724415829782
2598,2004.03.22.21.41.57,False,0.14579100067768225,-0.001885693359375,0.07457381692202722,0.352,-0.31,0.07459765418406684,0.6619999999999999,4.718647038571126,0.333475785029969,0.07233445959691645,1.2665630024992756,5.97646376090696,-0.0024078613281249997,0.07925803147589458,0.515,-0.33,0.07929459848948965,0.845,6.494767737152516,0.08021666382820003,0.10810483391120695,1.2445012212131843,8.082746380382295,-0.001944677734375,0.06804483755556003,0.308,-0.251,0.06807262070357747,0.5589999999999999,4.524579732888313,0.06284303944718683,0.01948888677956219,1.2562794921717384,5.684136729123469,-0.0038018554687500004,0.052756090403689275,0.22,-0.256,0.0528929029236201,0.476,4.159348189258786,0.1364036902040393,0.012360174005164901,1.259594988669412,5.23909413532156
