reading,filename,is_anomaly,anomaly_score,bearing1_ch1_mean,bearing1_ch1_std,bearing1_ch1_max,bearing1_ch1_min,bearing1_ch1_rms,bearing1_ch1_peak_to_peak,bearing1_ch1_crest_factor,bearing1_ch1_kurtosis,bearing1_ch1_skewness,bearing1_ch1_shape_factor,bearing1_ch1_impulse_factor,bearing2_ch1_mean,bearing2_ch1_std,bearing2_ch1_max,bearing2_ch1_min,bearing2_ch1_rms,bearing2_ch1_peak_to_peak,bearing2_ch1_crest_factor,bearing2_ch1_kurtosis,bearing2_ch1_skewness,bearing2_ch1_shape_factor,bearing2_ch1_impulse_factor,bearing3_ch1_mean,bearing3_ch1_std,bearing3_ch1_max,bearing3_ch1_min,bearing3_ch1_rms,bearing3_ch1_peak_to_peak,bearing3_ch1_crest_factor,bearing3_ch1_kurtosis,bearing3_ch1_skewness,bearing3_ch1_shape_factor,bearing3_ch1_impulse_factor,bearing4_ch1_mean,bearing4_ch1_std,bearing4_ch1_max,bearing4_ch1_min,bearing4_ch1_rms,bearing4_ch1_peak_to_peak,bearing4_ch1_crest_factor,bearing4_ch1_kurtosis,bearing4_ch1_skewness,bearing4_ch1_shape_factor,bearing4_ch1_impulse_factor
556,2004.02.16.07.02.39,False,0.09868668097095401,-0.0020942871093749997,0.08817470975296222,0.439,-0.4,0.08819957754159384,0.839,4.977348103430234,0.4654821554251858,-0.0038688788324679705,1.2728063733437258,6.335200388396308,-0.001860400390625,0.09192000807765378,0.474,-0.344,0.09193883278903085,0.818,5.155601671468604,0.1294007655130862,0.1280610285899474,1.254942735349573,6.4699848639656405,-0.0017965332031250002,0.09906652129896454,0.642,-0.73,0.09908280967871332,1.3719999999999999,6.479428692845451,1.485866546615985,-0.014332898150720213,1.2946968646787294,8.388896013536403,-0.0030436523437500002,0.05618343499564961,0.242,-0.247,0.05626581722058252,0.489,4.301012798788148,0.16194321763518582,-0.0010155685227659886,1.2593043607302896,5.416284173070702
557,2004.02.16.07.12.39,False,0.06427123206948121,-0.0015017578125,0.08604078734387456,0.403,-0.391,0.08605389220297505,0.794,4.683111823105516,0.49273496341796763,-0.019651156954613162,1.275682698007653,5.974164725570783,-0.0017398437499999999,0.0912652341434395,0.415,-0.386,0.09128181647804369,0.8009999999999999,4.546360009168105,0.10517672935976696,0.11196725451900258,1.2557476385491488,5.709080845507135,-0.0019802734375,0.09840009607585622,0.591,-0.813,0.09842002027344336,1.404,6.0048758205699055,1.7503415936621574,-0.10906018890194775,1.2978453069666749,7.793399902644313,-0.00321142578125,0.05460570066607307,0.225,-0.232,0.05470005302356891,0.457,4.113341533746833,0.008671498687291113,0.04469905306687033,1.254995962442436,5.1622270169990525
558,2004.02.16.07.22.39,False,0.073099959293362,-0.0020556640625,0.08915456824095384,0.366,-0.498,0.08917826412847892,0.864,4.104139092376867,0.4000941939036653,0.02767674603250265,1.271472345418859,5.218299357709642,-0.0009240722656249998,0.09305356869614688,0.388,-0.581,0.093058156851727,0.969,4.169435685452214,0.19112026379576363,0.11299674330277805,1.2598828273347207,5.253000419777814,-0.0016976074218750005,0.10018333591499545,0.852,-0.735,0.10019771786830091,1.587,8.503187678584277,2.134331309858082,-0.01606646180044902,1.3010388799305637,11.06297777318466,-0.0031609863281249996,0.05652329797757321,0.242,-0.217,0.056611615847175084,0.45899999999999996,4.274741082347604,0.11811451528329187,0.030278421306043274,1.26131099148521,5.391777912918417
559,2004.02.16.07.32.39,False,0.07108621011363325,-0.0020389648437500003,0.08559283408887657,0.364,-0.398,0.08561711642539709,0.762,4.251486328871789,0.40487944030252443,0.006372640925290427,1.273124367875142,5.412670844974704,-0.0014633300781249996,0.09238557017842035,0.42,-0.43,0.09239715857162153,0.85,4.545594328795701,0.3062823433338515,0.12985964794537844,1.2631721709682453,5.741868256645811,-0.001481787109375,0.09602519027989799,0.652,-0.518,0.09603662250062799,1.17,6.7890767399252985,1.4482003748924193,0.07483761732682642,1.2963047369057366,8.80071233718172,-0.00297548828125,0.055800730008559424,0.215,-0.234,0.05588000536864684,0.449,3.8475300526837857,0.1346965855250315,-0.018413585055176745,1.2565797962433871,4.8347285296416995
560,2004.02.16.07.42.39,False,0.07703589514584402,-0.0022212890625000004,0.08824570498964562,0.396,-0.381,0.08827365730623576,0.777,4.486049542800874,0.3659394532713707,-0.042267391909743976,1.2739768561858789,5.715123293231557,-0.0019783203125,0.09351004144103268,0.525,-0.417,0.0935309660035782,0.942,5.613114270410883,0.15572621599854664,0.12753736395115078,1.255194180970258,7.045548369340856,-0.001945703125,0.0989211214189713,0.986,-0.625,0.09894025481793292,1.611,9.965610072608055,2.069027350409196,0.09273277927049764,1.296436420996937,12.91977985558301,-0.00293681640625,0.05583034702075996,0.217,-0.227,0.055907535619650596,0.444,3.8814087867562526,0.1290269717933885,-0.005452158133011926,1.2611898388636644,4.89519332233313
561,2004.02.16.07.52.39,False,0.08420471451765738,-0.002211376953125,0.08880598419897903,0.476,-0.366,0.08883351291927008,0.842,5.358338135660335,0.37709450519345245,0.010986231035584647,1.2731504465669998,6.821970590272942,-0.0017708984375000001,0.09270647012111835,0.508,-0.4,0.09272338261514056,0.908,5.478661214383372,0.21411987326960968,0.15713788387195507,1.2567503249183192,6.8853092612936955,-0.00226748046875,0.09968409348166506,0.898,-0.786,0.09970987895357962,1.6840000000000002,9.00612867475316,1.7728420634002866,0.027626834326674884,1.2963243847836117,11.674864213581435,-0.0028546386718750006,0.05647317457214674,0.271,-0.254,0.0565452775057575,0.525,4.792619506950098,0.20667327581842843,0.0007768541561281998,1.262037948212691,6.048467689115421
562,2004.02.16.08.02.39,False,0.09862888602795222,-0.0017884765625,0.08728705664550379,0.452,-0.378,0.08730537730432188,0.8300000000000001,5.177229787627579,0.37620336380365016,0.003188741976451955,1.270450414593091,6.577413730135159,-0.001202978515625,0.0930603097506884,0.439,-0.447,0.0930680847992647,0.886,4.716976834183961,0.11551734677915038,0.15323804420281806,1.2561575168658454,5.925265907142241,-0.00214599609375,0.09934237020109728,0.994,-0.676,0.09936554642533925,1.67,10.003467356231633,1.8246169771681249,0.07806652519920118,1.2981188440278093,12.985689480741334,-0.0028095214843750003,0.055833852098889886,0.259,-0.266,0.05590449401588279,0.525,4.632901246300818,0.12763104309770146,-0.01226856105309846,1.2588845624621672,5.832287858379835
563,2004.02.16.08.12.39,False,0.08637853306149923,-0.0018255859374999995,0.08745980466075431,0.415,-0.464,0.0874788557041786,0.879,4.744003527016606,0.439604945247293,-0.02233087013884833,1.2740357903004649,6.044030282730794,-0.001438037109375,0.09275518468312263,0.4,-0.435,0.09276633137258433,0.835,4.311909224839885,0.11328030509552756,0.09787584970281091,1.258379273111427,5.426017196076471,-0.0014974609374999999,0.09941946132638299,0.845,-0.771,0.09943073810290005,1.616,8.498378027984831,1.4891968500856514,-0.042380796056990175,1.297368310752585,11.025526346303565,-0.00288291015625,0.05644686782829266,0.271,-0.254,0.05652043929936983,0.525,4.794725648974591,0.18845157979004545,-0.010584968308656847,1.2621864777187561,6.051837878507017
564,2004.02.16.08.22.39,False,0.049743144711194676,-0.002275048828125,0.0888879659499545,0.479,-0.381,0.08891707562606087,0.86,5.387041764783468,0.4402469914533125,-0.012189203326741784,1.2736332447338072,6.861115482397703,-0.002072216796875,0.09363523240546197,0.535,-0.41,0.09365815944208025,0.9450000000000001,5.71226258541684,0.10799424347494702,0.1374841245378501,1.2528889481375396,7.156830662128328,-0.001834765625,0.09815701429553479,0.806,-0.637,0.09817416065499363,1.443,8.209899576656099,1.5754641873228827,0.0868285355164937,1.295514112469696,10.636040763516961,-0.00294228515625,0.05573935129043091,0.205,-0.237,0.05581695373467411,0.44199999999999995,3.6727192418000363,0.03683301683734275,-0.029815356170878812,1.2545255545794536,4.6075201436338205
565,2004.02.16.08.32.39,False,0.0551050408805398,-0.002172314453125,0.08603791602122937,0.334,-0.4,0.08606533531776527,0.734,3.880772656805731,0.3213036143632104,-0.015844278477415263,1.2693627450302523,4.926108232481267,-0.001437646484375,0.09262642974356233,0.586,-0.403,0.0926375858626137,0.989,6.325726156865401,0.25564545898443747,0.11656559887638018,1.2608284615912317,7.975655578808018,-0.001641015625,0.09960953278097186,0.491,-0.745,0.09962304930649835,1.236,4.928578310119769,1.3681233431968094,-0.1015043128282765,1.2909831194204826,6.36271140110655,-0.0028909667968749996,0.055451803541972294,0.215,-0.254,0.0555271123423335,0.469,3.8719823691621262,0.11986421294731198,-0.00412528477906499,1.2579941489211426,4.870931165131778
566,2004.02.16.08.42.39,False,0.033068940669588764,-0.0015442382812500004,0.08848404967495963,0.437,-0.459,0.08849752380010416,0.896,4.937991270660679,0.5412085936380691,-0.019660452883292417,1.2780218815938864,6.310860895023946,-0.0013617675781250002,0.0931981913153565,0.605,-0.386,0.09320813953400542,0.991,6.490849436805633,0.2255377055408685,0.15009687757792134,1.2581838503023886,8.166681936133203,-0.001555029296875,0.09907715043036656,0.647,-0.737,0.0990893528766619,1.384,6.529460342781038,1.544070072550559,0.008395879639132605,1.2939155312038964,8.448570147904302,-0.00279931640625,0.05559788541674898,0.203,-0.21,0.05566831266668903,0.41300000000000003,3.6465987610483435,0.03741396753332493,-0.027868892904164253,1.2584019993971072,4.5888871719022495
567,2004.02.16.08.52.39,False,0.03841738336948097,-0.0017691894531249995,0.08783154763349316,0.503,-0.554,0.08784936420382122,1.057,5.725710192198759,0.5760381353265771,0.007928480646487178,1.2792144343922327,7.324411125007377,-0.0022650390624999995,0.0938769305747642,0.498,-0.347,0.09390425174662619,0.845,5.303274247301505,0.2004517010711968,0.10916178373546126,1.2596193263008142,6.6801067345743785,-0.00105751953125,0.10004796023784555,0.857,-0.713,0.10005354913901106,1.5699999999999998,8.565413294927827,1.6539106795948317,0.13525573490664655,1.2875270257122198,11.02820110361433,-0.002815966796875,0.05656646109181679,0.242,-0.222,0.056636509333230674,0.46399999999999997,4.272862202296953,0.04711901329999346,-0.013899151203541628,1.2539778431360418,5.358074528453852
568,2004.02.16.09.02.39,False,0.07942028776823162,-0.0020366210937499997,0.08690246040095322,0.396,-0.396,0.08692632195841919,0.792,4.555582142189621,0.46676619489856686,-0.002624868086113196,1.275066984367896,5.80867238408196,-0.0019909179687499995,0.09167752382426109,0.388,-0.374,0.09169913919392184,0.762,4.2312283780491375,0.06322262158070968,0.09591516798845887,1.2537976955549024,5.305104389764516,-0.0028110839843749997,0.09873136495548623,0.662,-0.64,0.09877137550495399,1.302,6.702346672966974,1.3055347216634354,-0.007914755799658831,1.2920981321785432,8.6600896173537,-0.003106982421875,0.05544626859623454,0.215,-0.217,0.055533251669748505,0.432,3.8715543126951504,0.08521907287011166,-0.0023447365751751523,1.2574877843574295,4.868432254690476
569,2004.02.16.09.12.39,False,0.03983070706841263,-0.00204111328125,0.08671931682883927,0.413,-0.481,0.08674333435306426,0.8939999999999999,4.761172752698208,0.44798583289768423,-0.03923706279865414,1.2744055446401588,6.067664955028243,-0.001080859375,0.09119775154872364,0.471,-0.347,0.0912041563994276,0.818,5.164238326346232,0.1315313854105833,0.12223515591912643,1.2559819059666786,6.486189895990511,-0.002422900390625,0.09855948004343106,0.623,-0.977,0.09858925678152958,1.6,6.319146936877176,1.8058590135114274,-0.09424327123800959,1.2909823273943601,8.157907019716639,-0.0030020507812500005,0.0562683207637792,0.249,-0.291,0.05634834718488867,0.54,4.418940615649079,0.1580522363904091,-0.009970528454964232,1.259854529357875,5.567222349588969
570,2004.02.16.09.22.39,False,0.09329987317527616,-0.001968701171875,0.08851431429343214,0.505,-0.435,0.08853620513180258,0.94,5.703881245510961,0.44239483736892193,-0.006525636494893892,1.275372616599565,7.2745739488605,-0.0012366699218750003,0.09360286262526886,0.432,-0.361,0.09361103163698509,0.7929999999999999,4.614840713167824,0.10795031618334328,0.14189554081356587,1.2543740429707726,5.788736403042447,-0.0012606933593749994,0.09933345710827622,0.71,-0.686,0.0993414568487302,1.396,7.147066517064827,1.7251850786935359,-0.008736498556163787,1.3016110164157366,9.302700513667627,-0.0027578125000000003,0.05623045700004219,0.237,-0.251,0.056298044586102186,0.488,4.209737687026276,0.10932163919855586,-0.0042319060983861765,1.2568308597402724,5.290928236466261
571,2004.02.16.09.32.39,False,0.10344471147718015,-0.0019487792968750002,0.08811929537982273,0.461,-0.374,0.08814084160583206,0.835,5.230265466054919,0.42207357939809365,-0.00637339900791862,1.27639277101497,6.675873031361742,-0.00151279296875,0.09274194515443081,0.378,-0.388,0.09275428256201301,0.766,4.075283529332237,0.10129492253769445,0.08851550130811259,1.2571807834449544,5.123368140166221,-0.00125625,0.10141755021783705,0.659,-0.735,0.1014253304468366,1.3940000000000001,6.497390711932887,1.504549459644732,0.029191148015667533,1.2937371728436147,8.405915890516415,-0.0025008300781250003,0.0553222916765224,0.266,-0.217,0.0553787875221359,0.483,4.803283204668846,0.11285379806146034,0.012712177446633543,1.260380938279189,6.05396659232119
572,2004.02.16.09.42.39,False,0.08158712431548709,-0.0016519531250000004,0.08997184051706987,0.369,-0.356,0.0899870048126742,0.725,4.100592088470404,0.41862170112895525,0.03417205040412078,1.2781996771882536,5.241375483763577,-0.0015126464843749996,0.09352262706778602,0.396,-0.347,0.09353485913308938,0.743,4.233715682797334,0.08793878708273217,0.15485278211448109,1.257718067670956,5.324820707636086,-0.0022926269531250002,0.0996165855935932,0.62,-0.74,0.09964296394463522,1.3599999999999999,6.222215552966606,1.314747553267721,-0.031459265803289935,1.2893183142071813,8.022416467384609,-0.00342421875,0.05567949243928054,0.264,-0.229,0.05578468564349673,0.493,4.732481629226078,0.07408792667363251,-0.021379960678077178,1.2584351621730603,5.955521286556149
573,2004.02.16.09.52.39,False,0.059627376763960294,-0.00221708984375,0.08837720526845279,0.447,-0.383,0.08840501059576603,0.8300000000000001,5.056274491543448,0.5602555996498162,0.034532795829399915,1.2758941426277124,6.4512710072782,-0.002103076171875,0.09262846795923306,0.435,-0.349,0.09265233945162624,0.784,4.694970494804542,0.06634486792066907,0.12385174457651592,1.252542130170143,5.880648344648451,-0.0025122070312500002,0.09734075962206629,0.759,-0.615,0.09737317221888558,1.374,7.794754784139522,1.5694750204566636,0.02021238627643351,1.2939419089756814,10.085959885386819,-0.0031017578125000006,0.055565110814960544,0.251,-0.264,0.0556516167007415,0.515,4.510201407979145,0.2150777845716889,-0.021418880845417678,1.2614553699449549,5.689417785628589
574,2004.02.16.10.02.39,False,0.08702734830228148,-0.002065576171875,0.0876224469501469,0.42,-0.408,0.08764679009783032,0.828,4.791961000867241,0.4137279539953309,0.02197440524102873,1.2766749534342898,6.117776587641118,-0.0013860351562499998,0.09268136253440137,0.383,-0.371,0.09269172592355533,0.754,4.131976141170006,0.11676953260960632,0.10145998300546848,1.2576946321408358,5.196764212883521,-0.0007858398437499998,0.10234774770187288,0.933,-0.71,0.10235076454969083,1.643,9.1157110951236,1.8590439329202875,0.12072254997288857,1.290684347077729,11.765505622958816,-0.0032603515625000004,0.05564655384967836,0.227,-0.22,0.05574198460457117,0.447,4.072334374355675,0.11432376573957281,-0.04334022665419129,1.259833763029458,5.130464339158724
575,2004.02.16.10.12.39,False,0.09385341695347355,-0.0018838378906250001,0.08949987578834939,0.442,-0.415,0.08951969957125708,0.857,4.937460716656796,0.49796496157412706,0.01297273554004363,1.278220695275108,6.311164470138582,-0.0016375,0.09220935990824088,0.442,-0.359,0.09222389853469382,0.8009999999999999,4.79268396828533,0.09007745829141811,0.10424519652284908,1.2582845065517756,6.030559982092512,-0.0017312011718750003,0.09939249778695887,0.73,-0.667,0.09940757352349028,1.397,7.343504867136698,1.5877040835069405,-0.009257249219005902,1.2951838446193755,9.511188866799204,-0.0025252929687499997,0.05545345779443769,0.222,-0.261,0.05551092762634669,0.483,3.9992125783650927,0.07080997400514955,-0.001551210054254737,1.258469727561885,5.032887963957181
576,2004.02.16.10.22.39,False,0.13275872793732912,-0.0017783203125000002,0.08911881924741626,0.417,-0.422,0.08913656021626312,0.839,4.678215077946407,0.44915542368613437,-0.004073790691489718,1.2742682906806289,5.961301130811113,-0.0008754882812499999,0.09488548363498177,0.435,-0.354,0.09488952252158822,0.7889999999999999,4.584278521382944,0.11517423695139772,0.12758113150145173,1.2598948570738473,5.775708932484473,-0.0009830566406250003,0.10196716668645452,0.815,-0.576,0.10197190535839701,1.391,7.992397485714801,1.2173114891054446,0.060030965709630714,1.283022449212279,10.254425397199865,-0.0027693847656249998,0.05563513329585945,0.21,-0.254,0.05570401734909363,0.46399999999999997,3.769925581559818,0.08770216266433417,-0.013260019884804991,1.254924824859431,4.730973200172043
577,2004.02.16.10.32.39,False,0.02167862456628833,-0.002096923828125,0.08817040070709481,0.415,-0.474,0.08819533236169942,0.889,4.705464437710107,0.5134914074370207,0.02402691679674615,1.2820845131655993,6.032803082839603,-0.0008629394531249997,0.09315647021502112,0.378,-0.427,0.09316046697726389,0.8049999999999999,4.057515084078014,0.09733338501993094,0.0606490295357983,1.2558302350127954,5.095550121605656,-0.0010621093750000003,0.09889772005992119,0.92,-0.72,0.0989034231428569,1.6400000000000001,9.302003618935865,1.466492187332432,0.08039402264341004,1.289776311377373,11.997503916050075,-0.003030126953125,0.0556531558006356,0.215,-0.352,0.05573558486211367,0.567,3.857499666180887,0.12655431802226902,-0.038700870612532065,1.2593791923793765,4.8580548141986
578,2004.02.16.10.42.39,False,0.054136250846531175,-0.0019158203125000002,0.08843589024435419,0.403,-0.425,0.08845663938213598,0.8280000000000001,4.555904483992716,0.48489349535248216,-0.07557730884923268,1.2765511084581012,5.815844919070136,-0.001635107421875,0.0928713281990373,0.515,-0.4,0.09288572106483524,0.915,5.54444745754328,0.1485994122137857,0.1179512347668745,1.2553342097343858,6.960134567528918,-0.0022884765625,0.09783683545125853,0.728,-0.715,0.09786359637829457,1.443,7.438925473225967,1.3646989962390217,0.006636756119857524,1.289815222470576,9.594839314190985,-0.0026900390625,0.056051497129579186,0.205,-0.217,0.05611601055514371,0.422,3.6531463653951657,0.029881454150052722,-0.03753600044958927,1.2564842631899755,4.590120919248682
579,2004.02.16.10.52.39,False,0.016414765577408952,-0.001820947265625,0.09013235071380551,0.483,-0.42,0.090150743170207,0.903,5.3576929375732725,0.6217770021628479,0.004514336506654283,1.2847410425699728,6.883248010387665,-0.0011834960937500002,0.092737323937337,0.479,-0.378,0.09274487540593551,0.857,5.164705843891239,0.14148695124189414,0.12595213083823165,1.2570249949131456,6.492164337145278,-0.0020320312500000004,0.09782893057573906,0.879,-0.64,0.09785003223603839,1.5190000000000001,8.98313449585418,1.753627274239574,0.09607524881998937,1.2929997936549533,11.615191049514149,-0.0031571777343749998,0.05511454648831778,0.208,-0.222,0.05520490019789344,0.43,3.7677814696590475,0.03579720771200012,-0.04682686378431766,1.255042616807654,4.728726315240279
580,2004.02.16.11.02.39,False,0.023265852911814378,-0.002277587890625,0.09068182025654924,0.439,-0.452,0.09071041798845723,0.891,4.839576420603223,0.4888141347703794,-0.022285238655476627,1.2762957973449767,6.176731046545738,-0.0013604003906250001,0.09505643186292846,0.525,-0.64,0.0950661660515158,1.165,5.52246947368747,0.33858184557778115,0.12469892744703995,1.2628288932674447,6.973934013559995,-0.00102255859375,0.09794305723153555,0.662,-0.574,0.09794839501460706,1.236,6.758661026566855,1.1704135021263173,0.025268877173660966,1.2870515684062447,8.698745274569031,-0.0028071289062500003,0.057406095263460015,0.247,-0.298,0.057474687872956294,0.5449999999999999,4.297543999646869,0.12144045606344012,-0.023229468064068087,1.2567119005015235,5.400774687285135
581,2004.02.16.11.12.39,False,0.08085519475920122,-0.00244462890625,0.08988117568565582,0.432,-0.454,0.08991441460146976,0.886,4.804568899377991,0.4496169147110769,-0.038974656682182474,1.2779645331517604,6.140068650489062,-0.0010071289062499999,0.09262602978909976,0.42,-0.454,0.09263150491665889,0.874,4.534094532717313,0.20208397937117617,0.13667831287741788,1.2583848761730358,5.705635987110315,-0.002303076171875,0.09880900081916077,0.735,-0.742,0.0988358376437129,1.4769999999999999,7.436573792692032,1.3356225085933815,0.01617857274120146,1.2887004654260115,9.583516107817102,-0.00315693359375,0.055453388548714067,0.208,-0.249,0.055543177180010145,0.45699999999999996,3.7448343893956912,0.17082585209566226,-0.03879065800888828,1.260828225818781,4.721592899166928
582,2004.02.16.11.22.39,False,0.10622610483996486,-0.0018393066406249999,0.09101847827023163,0.439,-0.41,0.09103706078046937,0.849,4.822211923763919,0.36341261581366435,-0.009687210938571502,1.2725981473750396,6.136737960431789,-0.00199248046875,0.0933729456250934,0.437,-0.469,0.09339420192455739,0.9059999999999999,4.679091324673483,0.08968086671017472,0.10842071549141874,1.2565056780596426,5.879304817611847,-0.0017963378906249998,0.09918752351265421,0.84,-0.674,0.09920378848809468,1.514,8.46741856134665,1.319930905020068,0.08382711634511078,1.2889714703762618,10.914260953310242,-0.002784375,0.055880999660411185,0.254,-0.234,0.05595032499626343,0.488,4.5397412797327465,0.06877670021570959,-0.025843337678537692,1.2579207523876736,5.7106347662467964
583,2004.02.16.11.32.39,False,0.0671407143633091,-0.002083984375,0.09008923786255496,0.491,-0.378,0.09011333846624066,0.869,5.448693926526142,0.5452279361146344,0.0194804393965684,1.2808700875941355,6.979069066943173,-0.0016337890625,0.0923076551226211,0.457,-0.403,0.09232211252423496,0.8600000000000001,4.950060039841869,0.20163174740988898,0.11256200106060557,1.260252525825723,6.2383256681996935,-0.001903515625,0.09807700043835013,0.645,-0.684,0.0980954707757639,1.3290000000000002,6.575227122100299,1.4338741260344854,-0.017123240497478272,1.293918787234965,8.507809903622466,-0.002663671875,0.055772253026133735,0.261,-0.266,0.05583582501825105,0.527,4.6744182595078865,0.123661021852711,-0.016326131778645305,1.2584548992302815,5.882544559729186
584,2004.02.16.11.42.39,False,0.0758213804915181,-0.0021591308593749995,0.09206942183556502,0.43,-0.464,0.0920947353718068,0.894,4.669105115118632,0.6274695337680596,-0.009970193289901579,1.284706995705794,5.998432005078613,-0.0016329101562499997,0.09343787526538216,0.403,-0.41,0.09345214245637978,0.813,4.312367693315394,0.14421780383838056,0.11448136222872855,1.2564367045149125,5.418217053245767,-0.001963427734375,0.10105736632934044,0.737,-0.71,0.10107643809459564,1.447,7.291511393686576,1.4055184625216857,-0.048157037821056216,1.290931097708441,9.412838807405416,-0.002929345703125,0.056828599188302256,0.22,-0.242,0.05690404864289645,0.46199999999999997,3.866157246220185,0.07347552236255206,0.00578046510426139,1.2564593182126147,4.857669297688574
585,2004.02.16.11.52.39,False,0.07688722632817369,-0.001678955078125,0.08919257007795696,0.383,-0.405,0.0892083709483904,0.788,4.293319067798878,0.587115769874706,0.0024768064190975507,1.283690024334093,5.511290858616767,-0.001939697265625,0.09211003220877789,0.459,-0.366,0.09213045348300622,0.825,4.98206600149498,0.13514505943611566,0.11077126360542233,1.2574527129159758,6.26471240950631,-0.0009999023437500002,0.09901097289642555,0.632,-0.83,0.09901602172675769,1.462,6.382805418541784,1.3017141187484453,-0.0411991304734268,1.2895728351385296,8.231092479726497,-0.0028678710937499997,0.05566230510786347,0.234,-0.251,0.05573613634376938,0.485,4.198353444464371,0.10319216363893391,-0.009993558026844845,1.259443066596196,5.28758713675091
586,2004.02.16.12.02.39,False,0.0785196709366574,-0.00205166015625,0.08970540254238178,0.505,-0.403,0.08972886132503577,0.908,5.628066516643703,0.5146706993834695,0.017609433947676133,1.2747256732001848,7.174240879244064,-0.001661865234375,0.09257512031430691,0.422,-0.408,0.09259003562622506,0.83,4.5577258626788275,0.12385775604467186,0.11190762482369665,1.2575070540818225,5.731372422889786,-0.001739697265625,0.0973786427547237,0.64,-0.618,0.09739418160921177,1.258,6.571234435419983,1.3548264747662566,0.03689777907882735,1.2913780532512509,8.48594793267024,-0.00297626953125,0.05565610632482165,0.254,-0.244,0.05573562910349626,0.498,4.557228546363833,0.09334066079455816,0.007220099119405853,1.2544461193310334,5.716797664890716
587,2004.02.16.12.12.39,False,0.084577975482372,-0.001878271484375,0.09107452721996616,0.393,-0.403,0.09109389338539316,0.796,4.314229915910229,0.45951746098325197,-0.028710427863563714,1.2786606273986683,5.516435931019877,-0.0018146484375000005,0.09354233051364114,0.435,-0.354,0.09355993024193103,0.7889999999999999,4.649426296868323,0.14323677511588917,0.13253837885262548,1.2575969242811211,5.847104210613365,-0.00193583984375,0.09908351208878978,0.789,-0.735,0.09910242097824856,1.524,7.961460398360734,1.992174396109509,0.0724735584367509,1.295717823520963,10.315806139412311,-0.0028665527343750006,0.056739392889765504,0.208,-0.237,0.05681175785062565,0.44499999999999995,3.6612139435447753,0.08225973045792179,-0.03723319676615441,1.257099640300075,4.602510731491756
588,2004.02.16.12.22.39,False,0.05366587841578596,-0.00206962890625,0.0918006439942167,0.466,-0.444,0.0918239707351109,0.91,5.0749275626981225,0.5832556522576771,-0.030483543192631038,1.2796825422885616,6.494296205363827,-0.0020767578125000003,0.09273312823949148,0.42,-0.371,0.0927563798134325,0.7909999999999999,4.527990428742215,0.1620044491202548,0.08306040275135244,1.2565788433770733,5.68977697577135,-0.00196650390625,0.1002848026943724,0.969,-0.857,0.10030408161716302,1.826,9.660623818863563,2.101047510695243,0.05131387918336144,1.2936903318505395,12.49785563410883,-0.002896142578125,0.05719164435771232,0.227,-0.251,0.057264926666956234,0.478,3.964031968820918,0.06037593877231551,-0.010651596126642005,1.257370252387632,4.984255877108999
589,2004.02.16.12.32.39,False,0.040936649394735625,-0.0017212890625000002,0.08979934367745021,0.544,-0.522,0.08981583914286778,1.066,6.056838138924172,0.5313526949232923,-0.004265579670543818,1.2794795251975337,7.749600386189013,-0.0009051757812499998,0.09300031078035459,0.405,-0.552,0.09300471573225468,0.9570000000000001,4.354617900945245,0.21617367822971145,0.13414577514438036,1.2605133931999468,5.48905418640972,-0.001619677734375,0.0985792671290908,0.757,-0.796,0.09859257205120411,1.553,7.678063207508691,1.6505647319274903,0.006256111746971087,1.2943343832887462,9.937981206542775,-0.002721630859375,0.05563597680384899,0.232,-0.232,0.05570250613260704,0.464,4.164983159782684,0.07783646967085378,-0.0016052624102800524,1.2558135694935544,5.2304423687672355
590,2004.02.16.12.42.39,False,0.06010114378489673,-0.002902783203125,0.09119080363740102,0.41,-0.422,0.09123699259817464,0.832,4.493791260807108,0.43072999210877816,-0.050528894131804385,1.2772080115836046,5.739506200687226,-0.0012733398437499998,0.09342073685425693,0.535,-0.571,0.09342941436587301,1.1059999999999999,5.726248030464157,0.2651093306102914,0.10468211484040887,1.2583847443244665,7.205823163754119,-0.001878369140625,0.1002632331357047,0.662,-0.84,0.10028082662928704,1.502,6.601461338639013,1.4878960516408748,-0.06584439785950615,1.2939110957602573,8.541704074297382,-0.00322412109375,0.0570215476696449,0.273,-0.222,0.05711262430906804,0.495,4.780028991885328,0.13326504014213736,-0.03055805359525758,1.258932407108122,6.017733404800806
591,2004.02.16.12.52.39,False,0.04333966543434664,-0.002134375,0.09084378391597234,0.415,-0.454,0.090868854030479,0.869,4.567021389537957,0.5431208422206963,-0.03088837823271354,1.281722300346989,5.853653161132493,-0.001200830078125,0.0926383459161302,0.515,-0.476,0.09264612850493605,0.991,5.558785977468681,0.20015077422480587,0.12055528081348739,1.2582805589011987,6.994512326541439,-0.0010445312499999999,0.09726327416524067,0.83,-0.632,0.09726888272656882,1.462,8.53304753518349,1.9500528276692366,0.08301676854588676,1.2940674440166517,11.042339013527489,-0.00229189453125,0.05658421589974431,0.242,-0.237,0.05663061247709802,0.479,4.27330712868181,0.10805513003164435,-0.05543467188589065,1.2585700371896884,5.378256311868026
